name,id,follower,following,year,score,bot,url
Nafise_fanayee,1514295704499503108,220,259,2022,0.2109502262443439,True,https://twitter.com/intent/user?user_id=1514295704499503108
Shahideh14,1319222038473658369,3400,3668,2020,1.0,True,https://twitter.com/intent/user?user_id=1319222038473658369
Elmira_bahri,1160651382661275648,106,146,2019,0.122803738317757,False,https://twitter.com/intent/user?user_id=1160651382661275648
abulfazlbakhshi,1157327239668781057,2443,3364,2019,0.8999999999999999,True,https://twitter.com/intent/user?user_id=1157327239668781057
MaryamMirvakili,1532710731199676417,147,237,2022,0.2882432432432432,True,https://twitter.com/intent/user?user_id=1532710731199676417
Montaza37094361,1185111211492433921,5421,5567,2019,1.0,True,https://twitter.com/intent/user?user_id=1185111211492433921
SNIPER_LP1,1539300286476562438,123,257,2022,0.3730645161290322,True,https://twitter.com/intent/user?user_id=1539300286476562438
mtyn07647759,1556225470978560001,3,9,2022,0.405,True,https://twitter.com/intent/user?user_id=1556225470978560001
eighthbrighstar,1541432395857027074,172,331,2022,0.344393063583815,True,https://twitter.com/intent/user?user_id=1541432395857027074
Setayesh_963,1383710481546833921,1514,2324,2021,1.0,True,https://twitter.com/intent/user?user_id=1383710481546833921
mohamma82592706,1545758577708544000,774,1385,2022,0.3216774193548387,True,https://twitter.com/intent/user?user_id=1545758577708544000
dkhtraftab7,1556150488395038722,83,139,2022,0.2978571428571428,True,https://twitter.com/intent/user?user_id=1556150488395038722
mobin160818274,1556175708514164740,229,288,2022,0.2253913043478261,True,https://twitter.com/intent/user?user_id=1556175708514164740
NPakbaz64,1547982352659361792,215,306,2022,0.255,True,https://twitter.com/intent/user?user_id=1547982352659361792
saye__a,1268099529967931393,4418,4366,2020,1.0,True,https://twitter.com/intent/user?user_id=1268099529967931393
MolayamAli110,1395457478616305671,1359,2441,2021,0.5384558823529413,True,https://twitter.com/intent/user?user_id=1395457478616305671
martyrson1,1543767961558810625,3227,3140,2022,1.0,True,https://twitter.com/intent/user?user_id=1543767961558810625
fadayirahbarr,1555569330057875462,200,202,2022,0.1808955223880597,False,https://twitter.com/intent/user?user_id=1555569330057875462
binahayat_313,1556157778871197701,164,218,2022,0.2378181818181818,True,https://twitter.com/intent/user?user_id=1556157778871197701
ArabMotahareh,1445868820644732929,211,326,2021,0.2306603773584906,True,https://twitter.com/intent/user?user_id=1445868820644732929
amyrrda06142098,1555177097072631809,382,592,2022,0.2782245430809399,True,https://twitter.com/intent/user?user_id=1555177097072631809
MomenSjd,1551847475274711042,199,281,2022,0.2529,True,https://twitter.com/intent/user?user_id=1551847475274711042
haj_rswl,1555518909591191557,295,616,2022,0.3745945945945946,True,https://twitter.com/intent/user?user_id=1555518909591191557
ale_kasa_,1502302628490928134,2535,4546,2022,1.0,True,https://twitter.com/intent/user?user_id=1502302628490928134
rahro_ghalam,1543115679930486785,714,1454,2022,0.366041958041958,True,https://twitter.com/intent/user?user_id=1543115679930486785
rahro_ghalam,1543115679930486785,714,1455,2022,0.3662937062937063,True,https://twitter.com/intent/user?user_id=1543115679930486785
amir63923431,1554710152514879488,20,34,2022,0.2914285714285714,True,https://twitter.com/intent/user?user_id=1554710152514879488
Parisima_Nadi,1247444211189809152,6800,6968,2020,1.0,True,https://twitter.com/intent/user?user_id=1247444211189809152
Rajolalthlam,1430702450072199170,1189,1241,2021,0.3128571428571429,True,https://twitter.com/intent/user?user_id=1430702450072199170
majlesi_adam6,1423533455476985857,4941,5026,2021,1.0,True,https://twitter.com/intent/user?user_id=1423533455476985857
qasmy_hamd,1495211070486626306,55,121,2022,0.3889285714285714,True,https://twitter.com/intent/user?user_id=1495211070486626306
reza252619,1548908452680007680,15,22,2022,0.2475,True,https://twitter.com/intent/user?user_id=1548908452680007680
ruhollahbauany,1391398752779395076,3492,4298,2021,1.0,True,https://twitter.com/intent/user?user_id=1391398752779395076
javid1401,1535187146780422146,285,496,2022,0.3121678321678321,True,https://twitter.com/intent/user?user_id=1535187146780422146
sbwra2,1555163399432060928,1554,2644,2022,1.0,True,https://twitter.com/intent/user?user_id=1555163399432060928
karbarbikeravat,1480204121407905792,477,622,2022,0.2342259414225941,True,https://twitter.com/intent/user?user_id=1480204121407905792
nazanin26313324,1522563405072248832,310,383,2022,0.2216720257234726,True,https://twitter.com/intent/user?user_id=1522563405072248832
khadem_shohaday,1474064694503788552,1765,3599,2021,1.0,True,https://twitter.com/intent/user?user_id=1474064694503788552
sydhsyn20977671,1533763143222104066,1975,3898,2022,1.0,True,https://twitter.com/intent/user?user_id=1533763143222104066
banoo__m,1476120054873812993,2787,2768,2021,1.0,True,https://twitter.com/intent/user?user_id=1476120054873812993
fatmhbanw11,1516588763132092424,1849,2360,2022,1.0,True,https://twitter.com/intent/user?user_id=1516588763132092424
mntzr50604916,1553468018054860801,171,327,2022,0.3422093023255814,True,https://twitter.com/intent/user?user_id=1553468018054860801
VsFatemeh,1550787134113677313,2840,3688,2022,1.0,True,https://twitter.com/intent/user?user_id=1550787134113677313
Mani_5355,1478279317176131584,835,855,2022,0.184090909090909,False,https://twitter.com/intent/user?user_id=1478279317176131584
hosein85244115,1477558925159456768,1278,1495,2022,0.4207974980453479,True,https://twitter.com/intent/user?user_id=1477558925159456768
sanaz_ghamary,1112050487795298306,3273,3747,2019,1.0,True,https://twitter.com/intent/user?user_id=1112050487795298306
qasm332467091,1516338870115315716,463,904,2022,0.3506896551724138,True,https://twitter.com/intent/user?user_id=1516338870115315716
Sep88045340,1530389053828386817,108,166,2022,0.2741284403669725,True,https://twitter.com/intent/user?user_id=1530389053828386817
tamanayezohor,1520861053143244800,431,342,2022,0.1425,False,https://twitter.com/intent/user?user_id=1520861053143244800
afsahi_mohamad,1227329411789271040,1333,2152,2020,0.3871664167916042,True,https://twitter.com/intent/user?user_id=1227329411789271040
msafrpayyz,1500800474068525059,1438,2308,2022,0.5774009728978458,True,https://twitter.com/intent/user?user_id=1500800474068525059
faezeh_1404,1235889927105196037,1822,1882,2020,0.9910696653867253,True,https://twitter.com/intent/user?user_id=1235889927105196037
Ganafalganas,3038316763,4417,2572,2015,0.9,True,https://twitter.com/intent/user?user_id=3038316763
babakkrmi,1546954699848441861,7569,7044,2022,1.0,True,https://twitter.com/intent/user?user_id=1546954699848441861
Retweetgah,1059913522325438470,5569,4842,2018,1.0,True,https://twitter.com/intent/user?user_id=1059913522325438470
daryya1991,1551854393695342592,10,9,2022,0.1472727272727272,False,https://twitter.com/intent/user?user_id=1551854393695342592
Amir72rsd,1534332240053915648,80,83,2022,0.1844444444444444,False,https://twitter.com/intent/user?user_id=1534332240053915648
aliefatemi1,1548747937836064769,1067,1320,2022,0.444943820224719,True,https://twitter.com/intent/user?user_id=1548747937836064769
ywsfy6,1467761031703404548,2909,4033,2021,1.0,True,https://twitter.com/intent/user?user_id=1467761031703404548
emadrazavi11,1408753489266753540,920,891,2021,0.145114006514658,False,https://twitter.com/intent/user?user_id=1408753489266753540
sedighehparviz,1247851238688948224,138,150,2020,0.1294964028776978,False,https://twitter.com/intent/user?user_id=1247851238688948224
FF50308010,1553449531165007874,297,435,2022,0.262751677852349,True,https://twitter.com/intent/user?user_id=1553449531165007874
Farzane91687288,1535613749951967232,1094,1171,2022,0.384986301369863,True,https://twitter.com/intent/user?user_id=1535613749951967232
haj_meqdad,1511857593794412561,682,624,2022,0.1644509516837481,False,https://twitter.com/intent/user?user_id=1511857593794412561
mhmandar2,1548640347630325760,126,56,2022,0.0793700787401574,False,https://twitter.com/intent/user?user_id=1548640347630325760
Amiirzas,1485620674160910343,836,686,2022,0.1475268817204301,False,https://twitter.com/intent/user?user_id=1485620674160910343
Hojatdelpazir1,1450070740368302088,1077,1446,2021,0.4024118738404452,True,https://twitter.com/intent/user?user_id=1450070740368302088
Sardar73551416,1507020679396220932,113,192,2022,0.303157894736842,True,https://twitter.com/intent/user?user_id=1507020679396220932
AMRS_84,1448146559489642496,587,959,2021,0.2446428571428571,True,https://twitter.com/intent/user?user_id=1448146559489642496
RezaiiHosin,1552228488937148417,244,306,2022,0.2248163265306122,True,https://twitter.com/intent/user?user_id=1552228488937148417
ya_zahra79,1478264230986010629,745,1003,2022,0.2420107238605897,True,https://twitter.com/intent/user?user_id=1478264230986010629
Amir11313,1552377182449573889,98,94,2022,0.1709090909090909,False,https://twitter.com/intent/user?user_id=1552377182449573889
Mahdi98z,1532044698315116545,93,119,2022,0.2278723404255319,True,https://twitter.com/intent/user?user_id=1532044698315116545
pelake12,1047425962785296384,503,858,2018,0.1021428571428571,False,https://twitter.com/intent/user?user_id=1047425962785296384
morteza770033,1474939302115221504,340,534,2021,0.2348973607038123,True,https://twitter.com/intent/user?user_id=1474939302115221504
darbandi7878,1518871215754170368,108,122,2022,0.2014678899082568,True,https://twitter.com/intent/user?user_id=1518871215754170368
MOBAAREZ313,1269276259734994949,2696,2786,2020,1.0,True,https://twitter.com/intent/user?user_id=1269276259734994949
nafas_1378,1500908946973990912,263,307,2022,0.2093181818181818,True,https://twitter.com/intent/user?user_id=1500908946973990912
QpaAsREKOTKz896,1445553546980515846,1685,3348,2021,1.0,True,https://twitter.com/intent/user?user_id=1445553546980515846
efaf313hejabb,1545873458759860224,2516,5001,2022,1.0,True,https://twitter.com/intent/user?user_id=1545873458759860224
MisGhadiriyan66,1530448307608231937,1084,2195,2022,0.728294930875576,True,https://twitter.com/intent/user?user_id=1530448307608231937
Sarbaz55,1332361363365236737,1977,1809,2020,0.8779777553083924,True,https://twitter.com/intent/user?user_id=1332361363365236737
mojahed2020,1516442943598600197,1779,2065,2022,1.0,True,https://twitter.com/intent/user?user_id=1516442943598600197
srbaz_gmnam23,1488836402355875842,387,677,2022,0.3140721649484536,True,https://twitter.com/intent/user?user_id=1488836402355875842
parisa_sadat315,1436309690980446224,916,1497,2021,0.2448745910577972,True,https://twitter.com/intent/user?user_id=1436309690980446224
Tabaki_1,1553343429727469568,512,736,2022,0.2582456140350877,True,https://twitter.com/intent/user?user_id=1553343429727469568
nazaninKhosrav8,1543483305831571456,283,429,2022,0.2719014084507042,True,https://twitter.com/intent/user?user_id=1543483305831571456
mind_loyal,1319780554590609410,18149,17868,2020,1.0,True,https://twitter.com/intent/user?user_id=1319780554590609410
amir_1384gh,1159045061113368576,14648,15206,2019,1.0,True,https://twitter.com/intent/user?user_id=1159045061113368576
KeyvanRd,1404192634575507458,179,262,2021,0.2183333333333333,True,https://twitter.com/intent/user?user_id=1404192634575507458
RdMehrab,1406208111896051715,80,81,2021,0.15,False,https://twitter.com/intent/user?user_id=1406208111896051715
FaridunSfs,1372436681496875010,1992,4862,2021,1.0,True,https://twitter.com/intent/user?user_id=1372436681496875010
nyma94359430,1510677737270390792,1033,1097,2022,0.3819342359767892,True,https://twitter.com/intent/user?user_id=1510677737270390792
FATH_Be,1246074674380849152,3879,3029,2020,1.0,True,https://twitter.com/intent/user?user_id=1246074674380849152
hossein9124,1550221140899102722,1643,4022,2022,1.0,True,https://twitter.com/intent/user?user_id=1550221140899102722
Hosieen13,1519226713384927238,216,232,2022,0.192442396313364,False,https://twitter.com/intent/user?user_id=1519226713384927238
Drsoleymandoust,1514680031422861313,1150,1223,2022,0.3825195482189401,True,https://twitter.com/intent/user?user_id=1514680031422861313
klna_ya,1552567908131344384,410,559,2022,0.2448175182481752,True,https://twitter.com/intent/user?user_id=1552567908131344384
Zeynab_Vakili,1547492672209920002,2069,2554,2022,1.0,True,https://twitter.com/intent/user?user_id=1547492672209920002
Zeynab_sadat77,1534835734804193280,3875,4554,2022,1.0,True,https://twitter.com/intent/user?user_id=1534835734804193280
Fereshteh_No,1537010450000449537,4189,3657,2022,1.0,True,https://twitter.com/intent/user?user_id=1537010450000449537
Haniyeh43969722,1552975935401562112,214,363,2022,0.3039069767441861,True,https://twitter.com/intent/user?user_id=1552975935401562112
Shams56873867,1512457842531483648,58,43,2022,0.1311864406779661,False,https://twitter.com/intent/user?user_id=1512457842531483648
baradar_hamed,918129078770786309,1448,1746,2017,0.1301366459627329,False,https://twitter.com/intent/user?user_id=918129078770786309
nazanin__salehi,1445050754876776449,3749,3236,2021,1.0,True,https://twitter.com/intent/user?user_id=1445050754876776449
fatemhrafiee,1464889886067109893,4480,5001,2021,1.0,True,https://twitter.com/intent/user?user_id=1464889886067109893
yahosein2211,1549392250551033858,1098,1400,2022,0.4585987261146497,True,https://twitter.com/intent/user?user_id=1549392250551033858
behboudkaboli,919323412195102721,772,804,2017,0.0561655886157826,False,https://twitter.com/intent/user?user_id=919323412195102721
GhatilMaryam,1394357498371530752,5770,6334,2021,1.0,True,https://twitter.com/intent/user?user_id=1394357498371530752
Moh_Alizadeh,1530898178530230273,4979,5389,2022,1.0,True,https://twitter.com/intent/user?user_id=1530898178530230273
kanal_kom43,1333965160202063873,6717,7293,2020,1.0,True,https://twitter.com/intent/user?user_id=1333965160202063873
fatmyh13,1537315991172046848,47,31,2022,0.1162499999999999,False,https://twitter.com/intent/user?user_id=1537315991172046848
mah__sa78,1221035632375607296,26277,20241,2020,1.0,True,https://twitter.com/intent/user?user_id=1221035632375607296
mohhamadreza_ha,1392398526487932928,5134,5233,2021,1.0,True,https://twitter.com/intent/user?user_id=1392398526487932928
nadia__karimi,1403059009599508487,5041,4936,2021,1.0,True,https://twitter.com/intent/user?user_id=1403059009599508487
Shahidkolahdoz1,1538151484721770498,2532,4999,2022,1.0,True,https://twitter.com/intent/user?user_id=1538151484721770498
RozhinSamani,1463065603212668937,4289,4997,2021,1.0,True,https://twitter.com/intent/user?user_id=1463065603212668937
shokooh_azimi,1403053830061838338,5296,5305,2021,1.0,True,https://twitter.com/intent/user?user_id=1403053830061838338
roshanak_kiani,1391675770947489796,5481,5357,2021,1.0,True,https://twitter.com/intent/user?user_id=1391675770947489796
Amir_Mohamad21,1535178743681011712,3773,3995,2022,1.0,True,https://twitter.com/intent/user?user_id=1535178743681011712
Yegane68899832,1542032531758977024,283,295,2022,0.1869718309859155,False,https://twitter.com/intent/user?user_id=1542032531758977024
rostame_fake,1439223851687321600,4608,4211,2021,1.0,True,https://twitter.com/intent/user?user_id=1439223851687321600
shin_mim1997,1458144132753502216,6362,6571,2021,1.0,True,https://twitter.com/intent/user?user_id=1458144132753502216
farhadbani,1410517950608576513,5310,5331,2021,1.0,True,https://twitter.com/intent/user?user_id=1410517950608576513
chakry_f,1524642412563423233,1183,1910,2022,0.5807432432432432,True,https://twitter.com/intent/user?user_id=1524642412563423233
bachehe_manfi,1307575711562117120,17495,11965,2020,1.0,True,https://twitter.com/intent/user?user_id=1307575711562117120
AhKeshavarzi,1502650464222986247,1525,1845,2022,1.0,True,https://twitter.com/intent/user?user_id=1502650464222986247
Mk95280782,1530095398626508801,250,620,2022,0.4446215139442231,True,https://twitter.com/intent/user?user_id=1530095398626508801
Zahra_f29,1295009236011888640,11202,9367,2020,1.0,True,https://twitter.com/intent/user?user_id=1295009236011888640
mr_rashidipour,1535530779589083136,1614,1912,2022,1.0,True,https://twitter.com/intent/user?user_id=1535530779589083136
smostafa35,1247643048416366593,22507,23586,2020,1.0,True,https://twitter.com/intent/user?user_id=1247643048416366593
_debel_zolfa,1329317869956571138,6369,6410,2020,1.0,True,https://twitter.com/intent/user?user_id=1329317869956571138
aliakbar_mos,1392114642290462724,6505,6048,2021,1.0,True,https://twitter.com/intent/user?user_id=1392114642290462724
Ashfaque_Raza1,1426292989190676482,1239,2991,2021,0.7236290322580645,True,https://twitter.com/intent/user?user_id=1426292989190676482
Sara_Bakhshi71,1455414180895412225,4781,4005,2021,1.0,True,https://twitter.com/intent/user?user_id=1455414180895412225
H_mombeyni,1513142308316880896,8407,4398,2022,1.0,True,https://twitter.com/intent/user?user_id=1513142308316880896
roghaye_sadat_m,1491771391187640324,1765,2394,2022,1.0,True,https://twitter.com/intent/user?user_id=1491771391187640324
FSarafpour,1454867222195699714,3867,3900,2021,1.0,True,https://twitter.com/intent/user?user_id=1454867222195699714
jebhefatemiyon,1384199389661458436,7048,7475,2021,1.0,True,https://twitter.com/intent/user?user_id=1384199389661458436
mhdiansari,1373426420949659650,4000,4884,2021,1.0,True,https://twitter.com/intent/user?user_id=1373426420949659650
AniliMartyr,1500048330432385024,2033,3241,2022,1.0,True,https://twitter.com/intent/user?user_id=1500048330432385024
ALIMO1240,1438229804038373377,3561,4862,2021,1.0,True,https://twitter.com/intent/user?user_id=1438229804038373377
nimataheri110,1396112249668788229,3117,3312,2021,1.0,True,https://twitter.com/intent/user?user_id=1396112249668788229
ya_roghayeh3,1476279873677189122,795,1152,2021,0.2170854271356784,True,https://twitter.com/intent/user?user_id=1476279873677189122
adelmp91,1391358189124390912,3135,3496,2021,1.0,True,https://twitter.com/intent/user?user_id=1391358189124390912
17mohammadi17,1537127180207067137,925,2268,2022,0.4408639308855291,True,https://twitter.com/intent/user?user_id=1537127180207067137
Jsnewsiran,1526547952470151169,735,1716,2022,0.4196739130434782,True,https://twitter.com/intent/user?user_id=1526547952470151169
akbarabdi6595,1547214406504747015,1737,2682,2022,1.0,True,https://twitter.com/intent/user?user_id=1547214406504747015
banouyemiim,1492028714661650441,580,566,2022,0.1753528399311532,False,https://twitter.com/intent/user?user_id=1492028714661650441
sjnmahsaa,1006786406608461825,8543,9452,2018,1.0,True,https://twitter.com/intent/user?user_id=1006786406608461825
zare_zeinaab,1360951891992141825,4532,5030,2021,1.0,True,https://twitter.com/intent/user?user_id=1360951891992141825
nazi696,1498666654854696967,473,763,2022,0.289746835443038,True,https://twitter.com/intent/user?user_id=1498666654854696967
Qarballl,1468540020521050114,3144,3234,2021,1.0,True,https://twitter.com/intent/user?user_id=1468540020521050114
Am69763449A,1537021474489384960,315,492,2022,0.280253164556962,True,https://twitter.com/intent/user?user_id=1537021474489384960
E_mirzaii,1386900375698132992,5346,5539,2021,1.0,True,https://twitter.com/intent/user?user_id=1386900375698132992
nafise__n,1383664872542523403,2352,3665,2021,1.0,True,https://twitter.com/intent/user?user_id=1383664872542523403
Aliabedi08,1463047117404991490,4973,5102,2021,1.0,True,https://twitter.com/intent/user?user_id=1463047117404991490
hamidrezai1382,1539822020472496129,4996,5540,2022,1.0,True,https://twitter.com/intent/user?user_id=1539822020472496129
ali_akbar_315,1413554796653596680,5007,5009,2021,1.0,True,https://twitter.com/intent/user?user_id=1413554796653596680
sama__kazemi,1444704455858008072,5548,5099,2021,1.0,True,https://twitter.com/intent/user?user_id=1444704455858008072
mostafaoshtorak,1493851665467953154,1117,1357,2022,0.4369588550983899,True,https://twitter.com/intent/user?user_id=1493851665467953154
Avina79_ir,1479568864761548803,2767,2538,2022,1.0,True,https://twitter.com/intent/user?user_id=1479568864761548803
mikael_rafiei,1512106171037011968,10034,8748,2022,1.0,True,https://twitter.com/intent/user?user_id=1512106171037011968
fatemeh13844,1542725104328744961,406,668,2022,0.2954299754299754,True,https://twitter.com/intent/user?user_id=1542725104328744961
Hani48437815,1497561922241273856,1568,1558,2022,1.0,True,https://twitter.com/intent/user?user_id=1497561922241273856
shjarqyh2,1528700384755257344,871,881,2022,0.1818577981651376,False,https://twitter.com/intent/user?user_id=1528700384755257344
M_Maedeh_8n,1408125411058491392,942,901,2021,0.1433191940615058,False,https://twitter.com/intent/user?user_id=1408125411058491392
mohammmad_z2002,1314187709288779776,3417,3510,2020,1.0,True,https://twitter.com/intent/user?user_id=1314187709288779776
sepehr654,1440909081380900864,4141,4006,2021,1.0,True,https://twitter.com/intent/user?user_id=1440909081380900864
inside_utopiaa,1250108697654841344,5334,5465,2020,1.0,True,https://twitter.com/intent/user?user_id=1250108697654841344
bahardehparvar,1413142765890768896,10128,6483,2021,1.0,True,https://twitter.com/intent/user?user_id=1413142765890768896
NajmolSaqeb,1536227836863778817,2787,2806,2022,1.0,True,https://twitter.com/intent/user?user_id=1536227836863778817
OurLady_77,1530133677530677248,162,158,2022,0.1744785276073619,False,https://twitter.com/intent/user?user_id=1530133677530677248
Habib13731,1511189394950131713,318,286,2022,0.1613793103448276,False,https://twitter.com/intent/user?user_id=1511189394950131713
Nz9382,1469285083844653061,796,846,2021,0.1592220828105395,False,https://twitter.com/intent/user?user_id=1469285083844653061
f_iliyaii87,1549564504283160576,836,1627,2022,0.3498924731182796,True,https://twitter.com/intent/user?user_id=1549564504283160576
moshveghi,1394363456342708230,6388,6666,2021,1.0,True,https://twitter.com/intent/user?user_id=1394363456342708230
Parvaz114,1533836880017604608,378,886,2022,0.4207915567282322,True,https://twitter.com/intent/user?user_id=1533836880017604608
mo_12341374,1399278058591375363,4096,4573,2021,1.0,True,https://twitter.com/intent/user?user_id=1399278058591375363
musavi_1357,871144711783952384,8895,9619,2017,0.9,True,https://twitter.com/intent/user?user_id=871144711783952384
hamid_lak68,1065893014088937472,409,1340,2018,0.1960975609756097,False,https://twitter.com/intent/user?user_id=1065893014088937472
AbwalfdlBany,1537767388665589760,497,471,2022,0.1702409638554217,False,https://twitter.com/intent/user?user_id=1537767388665589760
mohammadll2ll,1260113028953055232,756,654,2020,0.103672391017173,False,https://twitter.com/intent/user?user_id=1260113028953055232
Qarimuhammades2,1517899591164719104,397,1205,2022,0.5449748743718593,True,https://twitter.com/intent/user?user_id=1517899591164719104
ya_tharallh,1534131994325659648,410,621,2022,0.2719708029197081,True,https://twitter.com/intent/user?user_id=1534131994325659648
ya_tharallh,1534131994325659648,410,621,2022,0.2719708029197081,True,https://twitter.com/intent/user?user_id=1534131994325659648
bahmaei_b,1539858209065820161,197,222,2022,0.2018181818181818,True,https://twitter.com/intent/user?user_id=1539858209065820161
srbazwl16967668,1547118587483000832,140,143,2022,0.1825531914893617,False,https://twitter.com/intent/user?user_id=1547118587483000832
moonesan_ali,1233341341226196992,251,320,2020,0.1523809523809523,False,https://twitter.com/intent/user?user_id=1233341341226196992
SarbazeSedAli,1468112578715037705,298,280,2021,0.1404682274247491,False,https://twitter.com/intent/user?user_id=1468112578715037705
AlianHani,1457800642890698753,4339,4876,2021,1.0,True,https://twitter.com/intent/user?user_id=1457800642890698753
hydrkrar14,1505146053322059782,44,82,2022,0.328,True,https://twitter.com/intent/user?user_id=1505146053322059782
hsna61458883,1538870795635773440,819,900,2022,0.1975609756097561,False,https://twitter.com/intent/user?user_id=1538870795635773440
Ehsanmkarimi1,1241598818086518784,1572,1981,2020,1.0,True,https://twitter.com/intent/user?user_id=1241598818086518784
twofin44,1524418977703030784,1070,1306,2022,0.4389915966386555,True,https://twitter.com/intent/user?user_id=1524418977703030784
alirezaheydri42,1392043584199790592,3203,4985,2021,1.0,True,https://twitter.com/intent/user?user_id=1392043584199790592
kore_bakhtyari,1472875935167057922,10751,10513,2021,1.0,True,https://twitter.com/intent/user?user_id=1472875935167057922
FatemehSafaei_,1544647304686321667,527,540,2022,0.184090909090909,False,https://twitter.com/intent/user?user_id=1544647304686321667
seyed_m_4,1548730387677020164,1225,1331,2022,0.390831973898858,True,https://twitter.com/intent/user?user_id=1548730387677020164
zaakieh,1487023525311520771,1789,1852,2022,1.0,True,https://twitter.com/intent/user?user_id=1487023525311520771
Hosseinshirdel8,1549264951449161728,338,436,2022,0.231504424778761,True,https://twitter.com/intent/user?user_id=1549264951449161728
zibayekofte,1480824441177350148,4413,4628,2022,1.0,True,https://twitter.com/intent/user?user_id=1480824441177350148
zaynabjalil,1490266530516512769,1551,1592,2022,1.0,True,https://twitter.com/intent/user?user_id=1490266530516512769
Shahedm1357,1482611237452234754,164,229,2022,0.2498181818181818,True,https://twitter.com/intent/user?user_id=1482611237452234754
majideshahbazi,1548791097941540864,2558,2642,2022,1.0,True,https://twitter.com/intent/user?user_id=1548791097941540864
esmaeil_27p,1413000958263676936,2279,2369,2021,1.0,True,https://twitter.com/intent/user?user_id=1413000958263676936
Arman14477312,1534209658080067585,128,139,2022,0.193953488372093,False,https://twitter.com/intent/user?user_id=1534209658080067585
talby_zhra,1547988295811883011,490,585,2022,0.2144602851323828,True,https://twitter.com/intent/user?user_id=1547988295811883011
fate_zahra,1475385952352698370,929,1474,2021,0.237741935483871,True,https://twitter.com/intent/user?user_id=1475385952352698370
RezaEbr01376943,1548795435514560514,258,386,2022,0.2682625482625482,True,https://twitter.com/intent/user?user_id=1548795435514560514
abwalfdlshraby2,1542174429706338310,1145,1742,2022,0.5472251308900523,True,https://twitter.com/intent/user?user_id=1542174429706338310
Mostafa_policy1,1431643907960496130,669,1041,2021,0.2330597014925373,True,https://twitter.com/intent/user?user_id=1431643907960496130
Mo_Sheikhi,1526572829247950848,1805,2988,2022,1.0,True,https://twitter.com/intent/user?user_id=1526572829247950848
Mahy85992416,1404929349741125635,497,822,2021,0.2475903614457831,True,https://twitter.com/intent/user?user_id=1404929349741125635
ya_noor_110,1085992102964674560,731,812,2019,0.0998360655737704,False,https://twitter.com/intent/user?user_id=1085992102964674560
4Jwkar,1537318985032577024,17,17,2022,0.1699999999999999,False,https://twitter.com/intent/user?user_id=1537318985032577024
zahra_79j,1548687999461986311,9,26,2022,0.4679999999999999,True,https://twitter.com/intent/user?user_id=1548687999461986311
neda_khoramdel,1548670227721879554,201,325,2022,0.2896039603960396,True,https://twitter.com/intent/user?user_id=1548670227721879554
shahzad_1399,1548561775834062848,249,353,2022,0.2541599999999999,True,https://twitter.com/intent/user?user_id=1548561775834062848
tahereh322,1536604992064430081,82,117,2022,0.2537349397590361,True,https://twitter.com/intent/user?user_id=1536604992064430081
AmirFarahzadi1,1182896268806447104,6495,5719,2019,1.0,True,https://twitter.com/intent/user?user_id=1182896268806447104
Aytakinkh20648,1490299450585198598,8849,9365,2022,1.0,True,https://twitter.com/intent/user?user_id=1490299450585198598
yadatbashad313,1001117134800478208,29379,26015,2018,1.0,True,https://twitter.com/intent/user?user_id=1001117134800478208
ir_media1,1290734127449354243,8326,2690,2020,1.0,True,https://twitter.com/intent/user?user_id=1290734127449354243
Yazahra48082218,1545463424552927232,145,189,2022,0.233013698630137,True,https://twitter.com/intent/user?user_id=1545463424552927232
Yazahra48082218,1545463424552927232,145,189,2022,0.233013698630137,True,https://twitter.com/intent/user?user_id=1545463424552927232
Raha20987214,1292478738433740800,136,190,2020,0.1664233576642336,False,https://twitter.com/intent/user?user_id=1292478738433740800
aghahosein313,1483102812678635530,4482,3747,2022,1.0,True,https://twitter.com/intent/user?user_id=1483102812678635530
hosein_noroozii,1291431172938047489,5996,3813,2020,1.0,True,https://twitter.com/intent/user?user_id=1291431172938047489
sadeqmadanii,1547099891503173634,163,398,2022,0.4368292682926828,True,https://twitter.com/intent/user?user_id=1547099891503173634
s_nasrollah113,1206971993582649350,4376,3617,2019,1.0,True,https://twitter.com/intent/user?user_id=1206971993582649350
Edvard1992e,1243011991364677634,5587,5648,2020,1.0,True,https://twitter.com/intent/user?user_id=1243011991364677634
montazereran,1151777459970465792,1652,3154,2019,1.0,True,https://twitter.com/intent/user?user_id=1151777459970465792
Jafar_Rhanjam,903102577167958017,15460,13765,2017,0.9,True,https://twitter.com/intent/user?user_id=903102577167958017
romaysa180,1437699142172688391,811,876,2021,0.1618226600985221,False,https://twitter.com/intent/user?user_id=1437699142172688391
M_hosein1,1545374551047020545,343,422,2022,0.2208139534883721,True,https://twitter.com/intent/user?user_id=1545374551047020545
paredookht,1480878881884233730,260,269,2022,0.1855172413793103,False,https://twitter.com/intent/user?user_id=1480878881884233730
vihidi,1465055504233861125,6019,5880,2021,1.0,True,https://twitter.com/intent/user?user_id=1465055504233861125
sara_R9161,1377522299188953089,1542,1596,2021,1.0,True,https://twitter.com/intent/user?user_id=1377522299188953089
Minoo1400,1360920422167031813,4582,4186,2021,1.0,True,https://twitter.com/intent/user?user_id=1360920422167031813
hamish_bahar,1525893656850354176,892,992,2022,0.1999552071668532,False,https://twitter.com/intent/user?user_id=1525893656850354176
Nafass313,1534583055096205313,248,348,2022,0.251566265060241,True,https://twitter.com/intent/user?user_id=1534583055096205313
